original_path,filename,extension,type,purpose,size_bytes,sha256,experiment_association,schema_or_arrays,last_write_utc,copied,evidence_excluded
src/calval.py,calval.py,.py,code;config_or_parameter_source;ensemble_script;feature_generation_script;inference_script;training_script,experiment_or_pipeline_code,47487,d791fcfb34ab24d3b09b76e96f0b6bc16700d354ab36693f691004ac96499d0d,unknown,unknown,1786568979707923100,no,no
src/channel_shapley_split.py,channel_shapley_split.py,.py,code;config_or_parameter_source;ensemble_script;inference_script;training_script,experiment_or_pipeline_code,61234,7a79919ebbde439b468a6a86cd8b800a501ce9a5e950bbf231944a878a765154,team_a:exp_052,unknown,1787525220514163300,no,no
src/config.py,config.py,.py,code;config_or_parameter_source;inference_script,experiment_or_pipeline_code,6093,8dd82be5291da32971ac285b13e3eb02c5702bc0e5eaec9152e7002159dcf324,unknown,unknown,1786472881061309600,no,no
src/cv_lb.py,cv_lb.py,.py,code;config_or_parameter_source;ensemble_script;inference_script;leaderboard_evidence_candidate,experiment_or_pipeline_code,9967,f103adc7d27cf95feb3dff8eae409dc8d019fad1aa17fdc43fc1968afb7c6b27,unknown,unknown,1786473252526106400,no,no
src/data.py,data.py,.py,code;config_or_parameter_source,experiment_or_pipeline_code,1050,af9583283b2fca45eac4eed920ccf69bee7c331d6f5a83be17eb770903fd1f46,unknown,unknown,1786383919237515500,no,no
src/dataset_fingerprint.py,dataset_fingerprint.py,.py,code;config_or_parameter_source;ensemble_script;feature_generation_script;inference_script,experiment_or_pipeline_code,58732,53e9bc1c8cde06206d6be35a868131095af43f0880da974e2d0976ad8da3743b,unknown,unknown,1787587773264523600,no,no
src/densityval.py,densityval.py,.py,code;config_or_parameter_source;ensemble_script,experiment_or_pipeline_code,13949,619c34ab5d776f09c2a34a57609fca484fc268572aedd8d79335e668f0ea2db4,unknown,unknown,1786555029516908900,no,no
src/det_pair.py,det_pair.py,.py,code;config_or_parameter_source;training_script,experiment_or_pipeline_code,25688,c1594c9d9bbe40ed7be76a6a4f55891f23fc8bb738f4cbe331f1ffe5d3820667,unknown,unknown,1787355742286820000,no,no
src/dist_pact.py,dist_pact.py,.py,code;config_or_parameter_source;inference_script,experiment_or_pipeline_code,7557,55abf8309e4c4d58de719f509967fb87e00f0b2423adb0d6450afb51e85872f7,unknown,unknown,1787159185265410400,no,no
src/drift.py,drift.py,.py,code,experiment_or_pipeline_code,4812,d83d2f5daa2804502a70b072be7dadd2b952611f4b346590e7a47d5e69ef6b64,unknown,unknown,1786388085865171100,no,no
src/ensemble.py,ensemble.py,.py,code;ensemble_script;inference_script,experiment_or_pipeline_code,529,b5291d4ab833cebdf9c1f373f9d6c2b850ac92fe41104a2628ed463c727edca1,unknown,unknown,1786377704304076300,no,no
src/error_analysis.py,error_analysis.py,.py,code,experiment_or_pipeline_code,4586,c8b14d79749b270ffe0f89d7bf2668fa8548913374dacf27bca2f3f294cee84b,unknown,unknown,1786386392136205100,no,no
src/etx.py,etx.py,.py,code;config_or_parameter_source;training_script,experiment_or_pipeline_code,48541,163f63b03eb309e88a1a0fa63d9db41bf3bb4a46cb8ffdb5fa485a4572fb9d10,unknown,unknown,1787212972812135500,no,no
src/event_order.py,event_order.py,.py,code;config_or_parameter_source;feature_generation_script,experiment_or_pipeline_code,9819,4fd5c098922b628607ccf5dbc3f20b4c8dccd572a0995c96eb6091690dc28da1,unknown,unknown,1787616144374193300,no,no
src/features.py,features.py,.py,code;config_or_parameter_source;feature_generation_script,experiment_or_pipeline_code,33646,c457b726bc01265853621a06bd04d1d4418a606fe0eb067222038925aec4612c,unknown,unknown,1787616068792763100,no,no
src/final_experiments.py,final_experiments.py,.py,code;config_or_parameter_source;feature_generation_script;inference_script,experiment_or_pipeline_code,16551,d27b343a9e67cd6adf33ed17b81e2354c5fed1247a130f801ce946a0a618bd2b,unknown,unknown,1786392556165624000,no,no
src/final_integration.py,final_integration.py,.py,code;config_or_parameter_source;ensemble_script;inference_script,experiment_or_pipeline_code,9037,cf1b793c1d4084ab1f7820dde4a70b5eb009fe4acaf8e7e76a05dbd247b28a75,unknown,unknown,1787616436135395300,no,no
src/fnl.py,fnl.py,.py,code;config_or_parameter_source;training_script,experiment_or_pipeline_code,32458,efed1c7ee87016613221f8ff6d785df42b63c6ecf253e894ed00a514d148734e,unknown,unknown,1787243385067796400,no,no
src/fresh_cond_ft.py,fresh_cond_ft.py,.py,code;config_or_parameter_source;ensemble_script;inference_script;training_script,experiment_or_pipeline_code,66487,283fb9ff985de5725a4540bc5dbb99fd80f69e2a7e3e5f57134ef69549d75517,component_family:fresh,unknown,1787359080435278500,no,no
src/fresh_contrast.py,fresh_contrast.py,.py,code;config_or_parameter_source;inference_script,experiment_or_pipeline_code,33440,e04dbf4cf9e3053533c2b68ff279a9c8f6f2d99f83cf50ef4581dcdb30b4cdf4,component_family:fresh;team_a:exp_040,unknown,1787320642141004300,no,no
src/gapval.py,gapval.py,.py,code;config_or_parameter_source,experiment_or_pipeline_code,13980,700bf468640f053e9eb23dbd1dbb5eaf22798d6a0782197f32ffc626a518fac8,unknown,unknown,1786537133438770000,no,no
src/holiday_yoy.py,holiday_yoy.py,.py,code;config_or_parameter_source;feature_generation_script;inference_script,experiment_or_pipeline_code,38104,676bee6a5ffe74cae85ae72405f47dbee1b9123cd99986fac8e6502ff3538bfb,unknown,unknown,1786566237943882500,no,no
src/landmark_memory_etx.py,landmark_memory_etx.py,.py,code;config_or_parameter_source;inference_script;training_script,experiment_or_pipeline_code,49876,5c6b77a42f195ea964043641a603e0b495bf3ffa7d26b3de73839ec8e3e9c42d,unknown,unknown,1787576984047786200,no,no
src/late_unlabeled_etx.py,late_unlabeled_etx.py,.py,code;config_or_parameter_source;ensemble_script;inference_script;training_script,experiment_or_pipeline_code,66367,6cc229315eac8acba0a1e70fd36b1c82cac5886d083527ce0622fce8ab6f907e,unknown,unknown,1787593316653708300,no,no
src/merge_oof.py,merge_oof.py,.py,code;ensemble_script;oof_prediction,out_of_fold_prediction,5618,396ce1851ed31bb6544bb2069d04f62c6b7f821edf77e31d151ae164759e909d,unknown,unknown,1786473463526608900,no,no
src/mhz.py,mhz.py,.py,code;config_or_parameter_source;inference_script;training_script,experiment_or_pipeline_code,34439,9558f81cd1d0774e7939d73a1060cd7e2b246b6a585f84fcdd638458644254f2,team_a:exp_024,unknown,1786573995783080900,no,no
src/models.py,models.py,.py,code;config_or_parameter_source;inference_script;training_script,experiment_or_pipeline_code,7625,c0dd7b75dc15d72a12b2f2c672ca6f7050f02034e0763fc8057d1e7b9db0ada4,unknown,unknown,1786461676829247800,no,no
src/occurrence_revisit.py,occurrence_revisit.py,.py,code;config_or_parameter_source,experiment_or_pipeline_code,8506,246bdb67d19a814b3c1329a9e64c9784a658445ff1bbe6db4590b5da63c4383e,unknown,unknown,1787615814695989100,no,no
src/open_funnel.py,open_funnel.py,.py,code;config_or_parameter_source;feature_generation_script;inference_script;training_script,experiment_or_pipeline_code,14790,73849ca22aa46636c7b7e6cca27b56e08099acfc81bc91bccac378d46d6a60e1,unknown,unknown,1787614722658908800,no,no
src/platform_detrend.py,platform_detrend.py,.py,code;config_or_parameter_source;feature_generation_script;postprocessing_script,experiment_or_pipeline_code,11727,df7b1ce8bfc331a134b1127a03797d1ca8c4f6dce97bd8af16ac9b4d0d632f0b,unknown,unknown,1787615234588652100,no,no
src/predict.py,predict.py,.py,code;config_or_parameter_source;ensemble_script;inference_script,experiment_or_pipeline_code,7589,aba7ca05204a6c160dce41a98fdd8d6b92150222936eb7ea5b89ebde36d88da6,unknown,unknown,1786535742973554000,no,no
src/production_state_reweight.py,production_state_reweight.py,.py,code;config_or_parameter_source;ensemble_script;feature_generation_script;inference_script;training_script,experiment_or_pipeline_code,45785,9f753be76188bca9d3e7defcefd69def06c982e4dc7c7639f1c367f9a18e5671,unknown,unknown,1787595913191038400,no,no
src/ptime.py,ptime.py,.py,code;config_or_parameter_source;feature_generation_script,experiment_or_pipeline_code,17170,ff0ef1c1c7acbdcae1b21c11bf07fac17b41c8c8f73acf47af80c17be76e68af,unknown,unknown,1786546437277497600,no,no
src/ptime_eval.py,ptime_eval.py,.py,code;config_or_parameter_source;ensemble_script,experiment_or_pipeline_code,13647,acd5c5a3f50a9117b9f6d12f4bc21b2ec6b15a09017b415dcfde2e9b450103b0,unknown,unknown,1786547114778831000,no,no
src/ptime_imp.py,ptime_imp.py,.py,code;config_or_parameter_source;inference_script,experiment_or_pipeline_code,6817,f37b39e2c85398a3bd45cb28c3f1d4fff6914ffbc5305a9c3e4c79e9c2a269df,unknown,unknown,1786547072981608800,no,no
src/recency_ridge_predictions.py,recency_ridge_predictions.py,.py,code;config_or_parameter_source;ensemble_script;inference_script,experiment_or_pipeline_code,24542,b65ff9c36937bc4fb4947a60279b7912ea9cfbdc44494b95d1effb14f7afd91a,component_family:ridge,unknown,1787664664573734100,no,no
src/report.py,report.py,.py,code;config_or_parameter_source;ensemble_script,experiment_or_pipeline_code,6841,651a606beda74bcfe0fc16dc8ffc6bed336ddb5ee13d8ebb5b8cdb176f295da3,unknown,unknown,1786473762998983100,no,no
src/residual_signal_discovery.py,residual_signal_discovery.py,.py,code;config_or_parameter_source;ensemble_script;feature_generation_script;inference_script;training_script,experiment_or_pipeline_code,79255,1ad5e71e2fd4f5fe33e90d8baca4da0222e94a4384d254909658d9df6f6c3542,team_a:exp_053,unknown,1787569959813589700,no,no
