feature,decile,n,x_min,x_max,mean_residual,mean_squared_loss,rmsle_bin,mse_share
w7_days_buy,5,77061,0.0,0.0,-0.009630288382333596,3.2291527696641418,1.7969843543181288,0.10493834078261446
w7_days_buy,6,77062,0.0,0.0,-0.011578504941717664,3.196313452239998,1.7878236636312872,0.1038725036646939
w7_days_buy,7,77062,0.0,0.0,-0.004626791969475703,3.191658491341347,1.7865213380593434,0.10372122862542475
w7_days_buy,8,77061,0.0,1.0,0.01721033707563157,3.106996945443759,1.762667565210116,0.10096862165658099
w7_days_buy,9,77062,1.0,2.0,0.021241578588036734,3.030088991143376,1.7407150804032738,0.09847060826162558
w7_days_buy,10,77061,2.0,7.0,0.04842825043564646,1.9354197335845138,1.391193636265101,0.0628956726570148
w7_days_cart,1,77062,0.0,0.0,0.004746089274416648,3.224625194432463,1.7957241420754089,0.10479256722810311
w7_days_cart,2,77062,0.0,0.0,0.001950397986603213,3.2409032199529033,1.800250876948239,0.10532156392720374
w7_days_cart,3,77061,0.0,0.0,-0.007020964965428672,3.1838851704691558,1.7843444651941944,0.10346727171602821
w7_days_cart,4,77062,0.0,0.0,-0.007132748356885161,3.176018899784453,1.782138855360169,0.1032129794954249
w7_days_cart,5,77061,0.0,1.0,0.0007676486941910624,3.1725981376397847,1.7811788617766,0.1031004750414948
w7_days_cart,6,77062,1.0,1.0,0.003400714182886927,3.377715806238289,1.8378563072880014,0.1097676441013324
w7_days_cart,7,77062,1.0,1.0,-0.005297779462694204,3.3561884455611923,1.8319902962519186,0.10906805662837794
w7_days_cart,8,77061,1.0,2.0,-0.0029080689066540723,3.1194176448935096,1.7661873187443935,0.10137225929301029
w7_days_cart,9,77062,2.0,3.0,0.0007884083255230119,2.8185361128034696,1.678849639724615,0.09159564826193015
w7_days_cart,10,77061,3.0,7.0,0.010706323276029222,2.1017684007121713,1.4497477024338308,0.06830153430709444
w7_days_presence_only,1,77062,0.0,0.0,0.011441868312522526,3.117366892569846,1.7656066641723593,0.10130693025295422
w7_days_presence_only,2,77062,0.0,0.0,0.015370321660547422,3.089880155575523,1.7578054942386325,0.10041367737527651
w7_days_presence_only,3,77061,0.0,0.0,0.002964546669860248,3.1104635531775235,1.7636506324035732,0.10108127661274872
w7_days_presence_only,4,77062,0.0,0.0,0.0038692348138819705,3.0543842049416767,1.7476796631367193,0.09926014430745049
w7_days_presence_only,5,77061,0.0,0.0,0.006228921410451651,3.0701121333914334,1.7521735454547398,0.09976996948589034
w7_days_presence_only,6,77062,0.0,0.0,-0.009148981718283319,3.02344910436492,1.7388068047845109,0.09825482790277344
w7_days_presence_only,7,77062,0.0,0.0,-0.0011597912800787678,3.0316802476754714,1.7411720901954153,0.09852232027373933
w7_days_presence_only,8,77061,0.0,1.0,-0.017075890684589513,3.145863243655665,1.7736581529865514,0.10223166652860911
w7_days_presence_only,9,77062,1.0,1.0,-0.006395041066902704,3.0596099374538306,1.7491740729423788,0.09942996805209577
w7_days_presence_only,10,77061,1.0,7.0,-0.006095369501128525,3.0688581696805457,1.751815677998272,0.09972921920846206
w7_searches,1,77062,0.0,0.0,0.013398122348412846,3.0976533246081743,1.7600151489712168,0.10066628668312289
w7_searches,2,77062,0.0,0.0,0.01203254092157015,3.0655255021496,1.7508642157944745,0.09962220968443923
w7_searches,3,77061,0.0,1.0,0.0037728200699296147,3.2751798208130496,1.8097457890027122,0.10643408989181044
w7_searches,4,77062,1.0,2.0,0.00444151392050926,3.3601053271679695,1.8330590080976579,0.10919534586491042
w7_searches,5,77061,2.0,4.0,-0.00979559412525919,3.3858921312564716,1.8400793817812513,0.11003192715466338
w7_searches,6,77062,4.0,6.0,-0.018647999091903664,3.33856446417946,1.8271739009135008,0.1084953195992929
w7_searches,7,77062,6.0,9.0,-0.01574828625173763,3.211535387650425,1.7920757204009057,0.10436717997392611
w7_searches,8,77061,9.0,13.0,-0.004481766114543684,3.0246688522763914,1.7391575122099756,0.0982931912533057
w7_searches,9,77062,13.0,23.0,-0.00205066677390764,2.767771010207662,1.6636619278590414,0.08994590446044967
w7_searches,10,77061,23.0,1262.0,0.01707940041602621,2.244765790793349,1.4982542477141019,0.07294854543407925
w7_carts,1,77062,0.0,0.0,0.004746089274416648,3.224625194432463,1.7957241420754089,0.10479256722810311
w7_carts,2,77062,0.0,0.0,0.001950397986603213,3.2409032199529033,1.800250876948239,0.10532156392720374
w7_carts,3,77061,0.0,0.0,-0.007020964965428672,3.1838851704691558,1.7843444651941944,0.10346727171602821
