model,feature,gain,split,gain_share
p28_mid,gap_std,114.8220624923706,8.8,0.003066298718003408
p28_mid,w14_buyday_rate,114.56236534118652,8.4,0.0030593635609050254
p28_mid,dlog_gmv_60_180,113.8751594543457,8.6,0.003041011874094275
p28_mid,w60_buyday_rate,112.09572734832764,8.6,0.0029934925187803095
p28_mid,gap_max,111.53317136764527,9.0,0.002978469581159013
p28_mid,w14_gmv_per_day,109.70975399017334,7.4,0.002929775608541174
p28_mid,w90_gmv_per_day,109.55464191436768,8.2,0.0029256333736007297
p28_mid,dlog_buyd_30_60,109.00255451202392,8.6,0.0029108899971338163
p28_mid,w30_cart2ord,106.00336818695068,7.8,0.0028307973652475314
p28_mid,w60_days_search,105.78275575637818,8.2,0.002824905957286757
p28_mid,w90_aov,105.53416423797607,8.8,0.002818267373745954
p28_mid,w180_searches,103.65722637176513,8.2,0.0027681441478779544
p28_mid,w180_days_buy,103.4390941619873,6.8,0.0027623189736851335
p28_mid,w30_carts,102.73148555755616,7.8,0.0027434224366475798
p28_mid,dlog_gmv_7_30,102.13573894500732,7.6,0.0027275131502729794
p28_mid,w90_searches,101.62920455932617,7.4,0.0027139862574117584
p28_mid,w180_days_present,101.24918785095215,8.0,0.00270383799217062
p28_mid,w90_days_cat,100.47674198150635,7.6,0.0026832099897833085
p28_mid,w14_cart2ord,96.84275550842285,8.0,0.0025861651551776065
p28_mid,w60_orders,92.37813377380371,6.8,0.002466938382865078
p28_mid,rec_search,91.39497413635254,7.8,0.002440683314192108
p28_mid,w90_srch2cart,90.77994441986084,7.6,0.0024242590766346455
p28_mid,w90_days_cart,90.72697811126709,6.2,0.0024228446226472054
p28_mid,w90_days_present,86.06994018554687,6.6,0.0022984794169422654
p28_mid,w60_aov,84.525834274292,7.0,0.0022572443975272735
p28_mid,w180_gmv,82.69076042175293,6.2,0.002208239141225977
p28_mid,w90_gmv,80.64657535552979,6.0,0.002153649614510776
p28_mid,dlog_gmv_30_60,79.72368001937866,6.0,0.0021290038911657566
p28_mid,w60_carts,78.34773349761963,5.6,0.0020922595324238003
p28_mid,w90_gmv_max,75.92337398529052,6.4,0.0020275175281149332
p28_mid,dlog_gmv_7_14,75.01246223449706,5.8,0.002003191823863994
p28_mid,w180_gmv_max,73.34391613006592,6.0,0.001958633655600062
p28_mid,gap_mean,71.6410530090332,5.8,0.0019131590587184316
p28_mid,w7_searches,69.86095237731934,5.4,0.0018656218505681778
p28_mid,trend_gmv_7_30,68.69606857299804,4.8,0.0018345138767321336
p28_mid,w90_days_buy,67.49000816345215,4.8,0.00180230629042553
p28_mid,w60_days_cart,64.35265655517578,5.0,0.0017185239840850307
p28_mid,w90_days_search,61.92788391113281,5.0,0.001653770947181755
p28_mid,w60_days_presence_only,61.648546028137204,5.0,0.001646311288524464
p28_mid,rec_any,60.33159589767456,5.0,0.001611142415843917
p28_mid,dlog_buyd_7_14,58.760934066772464,4.6,0.0015691982262520255
p28_mid,w30_searches,58.38495559692383,4.2,0.0015591578013104308
p28_mid,w14_gmv,57.271369743347165,4.4,0.0015294197283208801
p28_mid,w30_gmv_cat,56.80916194915771,4.2,0.0015170765676424307
p28_mid,w30_gmv_per_day,55.9763578414917,4.0,0.0014948367113617272
p28_mid,w14_days_present,54.98529224395752,4.2,0.0014683705157089687
p28_mid,w7_days_present,52.82211170196533,3.8,0.0014106032401632845
p28_mid,w14_days_cart,50.739019584655765,3.6,0.001354974708937295
p28_mid,trend_gmv_7_14,50.02642040252685,3.6,0.0013359448995854787
p28_mid,w60_gmv_per_day,48.731903648376466,3.6,0.0013013751054403073
p28_mid,w30_orders,46.96026344299317,3.6,0.0012540638311728635
p28_mid,w30_cat_gmv_share,45.500675964355466,3.6,0.0012150858584957225
p28_mid,w30_presence_rate,45.39919948577881,2.8,0.0012123759507531424
p28_mid,w90_cat_gmv_share,44.59713649749756,3.2,0.001190957029516745
p28_mid,w30_gmv,43.669884300231935,3.2,0.0011661949571238166
p28_mid,w7_gmv_per_day,42.525119590759275,3.0,0.0011356242594296796
p28_mid,w60_cat_gmv_share,41.237586212158206,3.4,0.0011012409548408653
p28_mid,w30_days_cart,40.854428100585935,3.2,0.0010910087990965395
p28_mid,w7_orders,40.60213756561279,3.0,0.0010842714341062186
p28_mid,w60_presence_rate,39.7978796005249,2.6,0.0010627938964818016
p28_mid,w7_lgmv_std,39.61790447235107,3.6,0.001057987699024509
p28_mid,w7_days_search,37.07063598632813,2.8,0.0009899634367567798
p28_mid,w30_days_cat,35.4999755859375,2.8,0.0009480192853663924
p28_mid,w14_days_search,34.79353427886963,2.6,0.0009291539207562523
p28_mid,w60_gmv,33.31258010864258,2.6,0.0008896053551320219
p28_mid,w7_cat_gmv_share,31.38677215576172,2.6,0.0008381770640104292
p28_mid,w7_days_cat,31.232196044921874,2.8,0.0008340491419002192
p28_mid,w7_cart2ord,30.725128173828125,2.4,0.0008205080024247043
p28_mid,dlog_buyd_7_30,29.451760292053223,2.2,0.0007865029844109186
p28_mid,w30_days_buy,29.326399993896484,2.2,0.0007831552643544871
p28_mid,w60_days_buy,27.634020042419433,2.0,0.000737960618282583
p28_mid,w7_buyday_rate,24.952740097045897,2.0,0.0006663576085417205
p28_mid,w90_presence_rate,23.567209815979005,1.8,0.0006293573175491022
p28_mid,w90_gmv_cat,22.814354133605956,2.0,0.0006092524669342177
p28_mid,w7_gmv,22.74444007873535,1.8,0.0006073854269928789
p28_mid,w14_days_presence_only,22.18761577606201,1.4,0.0005925155526117784
p28_mid,w7_days_cart,20.507544326782227,1.6,0.0005476496024689388
p28_mid,w180_lgmv,19.267940330505372,1.4,0.0005145462418245662
p28_mid,w14_days_cat,19.18350009918213,1.6,0.0005122912834356105
p28_mid,w14_lgmv,18.911395835876466,1.4,0.0005050247970511419
p28_mid,w60_gmv_cat,16.273917961120606,1.4,0.00043459151227485065
p28_mid,w14_days_buy,14.752480125427246,1.2,0.00039396183898868746
p28_mid,w14_cat_gmv_share,13.542325973510742,1.2,0.00036164493016417794
p28_mid,w180_presence_rate,13.340379905700683,1.0,0.00035625200344442876
p28_mid,w90_lgmv,12.827300071716309,1.0,0.0003425503157806645
p28_mid,w7_lgmv,12.519459915161132,1.0,0.0003343295099798818
p28_mid,w7_presence_rate,12.468440055847168,0.8,0.0003329670355058014
p28_mid,w14_presence_rate,11.514182090759277,1.0,0.00030748377983629135
p28_mid,w30_lgmv,11.225940132141114,0.8,0.0002997863397363594
p28_mid,w7_gmv_cat,9.35056800842285,0.8,0.00024970492668807237
p28_mid,w60_lgmv,6.79827995300293,0.6,0.00018154661788892916
p28_mid,w14_gmv_cat,4.478359985351562,0.4,0.0001195936493716413
p28_mid,w60_gmv30eq,3.3891998291015626,0.2,9.050785942572674e-05
p28_mid,w90_gmv30eq,2.8124399185180664,0.2,7.51056088823223e-05
p28_mid,w14_gmv30eq,2.4705999374389647,0.2,6.597684501070306e-05
p28_mid,w30_gmv30eq,0.0,0.0,0.0
p28_mid,w180_gmv30eq,0.0,0.0,0.0
p28_mid,w7_gmv30eq,0.0,0.0,0.0
p28_mid,w7_days_buy,0.0,0.0,0.0
