task,cutoff_a,cutoff_b,feature,hist_mean,test_mean,smd,ks,psi,hist_missing,test_missing,hist_q10,test_q10,hist_q50,test_q50,hist_q90,test_q90,median_delta_iqr,gain,split,gain_share,linear_standardized_coef,signed_ks
p105_max,2025-07-03,2025-10-16,buygap_std,17.049141258324138,16.467947308935557,-0.041608712048841305,0.02382136060523171,0.006529072401834986,0.3245166666666667,0.2932666666666667,4.9496814727783205,4.747777509689331,12.96170711517334,12.446681022644043,34.07834243774414,32.88363265991211,-0.03787859154041469,77.73652019500733,3.8,0.0008319586532203012,0.014217756,-0.02382136060523171
p105_max,2025-07-03,2025-10-16,w14_days_presence_only,0.73205,0.8211,0.07209505088832137,0.029266666666666663,0.0041381408866789215,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,75.4594202041626,3.2,0.0008075884725525947,-0.08429285,0.029266666666666663
p105_max,2025-07-03,2025-10-16,dlog_gmv_7_30,-1.4784776190798274,-1.4820657748330877,-0.0019333138558797125,0.029066666666666574,0.008231363580765151,0.0,0.0,-4.455339050292968,-4.3969474792480465,-0.21354465186595917,-0.43278853595256805,0.0,0.0,-0.07478886942644758,74.33972034454345,3.8,0.0007956051218072454,-0.09503349,-0.029066666666666574
p105_max,2025-07-03,2025-10-16,w60_aov,27.616813521036754,27.44493112480057,-0.0023288028955333107,0.032966666666666644,0.005825224600106969,0.0,0.0,0.0,0.0,15.537178993225098,16.07071590423584,57.08479003906249,57.58154602050781,0.017368747753441733,73.66600036621094,4.2,0.0007883947763426548,-0.030115053,-0.032966666666666644
p105_max,2025-07-03,2025-10-16,w60_searches,66.74276666666667,75.19048333333333,0.08492507797205576,0.04706666666666659,0.013009750149423169,0.0,0.0,7.0,8.0,38.0,43.0,155.0,173.0,0.07575757575757576,72.5640209197998,2.6,0.0007766010745688577,0.004900002,0.04706666666666659
p105_max,2025-07-03,2025-10-16,w60_cart2ord,0.29514332640735275,0.307323800060673,0.039957342689281146,0.0330833333333333,0.005811639924011045,0.0,0.0,0.0,0.0,0.19999998807907104,0.22727271914482117,0.7857142090797424,0.7857142090797424,0.0545454881408158,71.93341884613037,3.6,0.0007698521893523357,0.02201785,0.0330833333333333
p105_max,2025-07-03,2025-10-16,w90_gmv_max,157.25357800803994,161.95231336433628,0.013745391183899806,0.02072670782613739,0.006795774738269752,0.22663333333333335,0.19794999999999996,14.778168106079102,15.277152633666992,70.5944709777832,75.11084747314453,350.8614501953126,371.77275390625005,0.034903796095275615,70.87628002166748,4.0,0.0007585383848437115,0.041951556,0.02072670782613739
p105_max,2025-07-03,2025-10-16,w7_aov,9.911784302171382,11.461335920047512,0.030385366150437885,0.0396333333333333,0.0015958141174877856,0.0,0.0,0.0,0.0,0.0,0.0,25.614906120300294,28.24607353210449,0.0,69.00430030822754,3.4,0.0007385039181948012,0.120932475,0.0396333333333333
p105_max,2025-07-03,2025-10-16,w30_gmv_max,104.33417304197164,106.53691947396554,0.009985559897477717,0.013933785769876326,0.005232647105909345,0.42264999999999997,0.3916166666666666,10.935291290283203,10.280299758911132,45.56084060668945,45.42584228515625,224.02670288085938,234.8447174072266,-0.0016006466813414098,66.1845006942749,2.6,0.0007083256096817603,0.08804273,0.013933785769876326
p105_max,2025-07-03,2025-10-16,w90_carts,31.448033333333335,35.31225,0.06959042071330113,0.04078333333333334,0.010028089998700333,0.0,0.0,1.0,2.0,15.0,17.0,77.0,87.0,0.06451612903225806,61.54135971069336,3.2,0.0006586333760993702,0.049041223,0.04078333333333334
p105_max,2025-07-03,2025-10-16,w60_presence_rate,0.35239555716222776,0.3829761125601828,0.1337130153982099,0.05363333333333331,0.018488564595394653,0.0,0.0,0.10000000149011612,0.10000000149011612,0.30000001192092896,0.3499999940395355,0.6833333373069763,0.7333333492279053,0.1499999485909931,61.240499877929686,1.6,0.0006554134874209698,0.36165556,0.05363333333333331
p105_max,2025-07-03,2025-10-16,w180_searches,195.17596666666665,202.46696666666668,0.027260773290292552,0.017866666666666642,0.0018879306201361073,0.0,0.0,26.0,27.0,115.0,120.0,444.0,457.0,0.026881720430107527,60.05810031890869,3.2,0.0006427591064141575,-0.12174454,0.017866666666666642
p105_max,2025-07-03,2025-10-16,w60_days_cat,3.3046166666666665,3.47365,0.03126923614782378,0.016249999999999987,0.0013807071093871366,0.0,0.0,0.0,0.0,1.0,2.0,9.0,9.0,0.25,58.674560356140134,2.2,0.0006279520628107917,-0.53894836,0.016249999999999987
p105_max,2025-07-03,2025-10-16,w30_buyday_rate,0.13773394457151492,0.1438771093133837,0.03582562770233834,0.031033333333333357,0.002577562425968958,0.0,0.0,0.0,0.0,0.08695651590824127,0.09999998658895493,0.3636363446712494,0.3749999403953552,0.05869562549759175,58.011959838867185,3.2,0.000620860721024581,0.053625032,0.031033333333333357
p105_max,2025-07-03,2025-10-16,w90_gmv_cat,20.492156658179532,22.915558111174157,0.018377144964830915,0.016900000000000026,0.0005457574813058934,0.0,0.0,0.0,0.0,0.0,0.0,33.11385002136227,37.710584640502915,0.0,57.78036022186279,3.0,0.0006183820751453216,0.020150162,0.016900000000000026
p105_max,2025-07-03,2025-10-16,w14_gmv,46.06276610304987,53.26443855139874,0.04151781947941003,0.03806666666666669,0.0056081816772774,0.0,0.0,0.0,0.0,0.0,0.0,117.78344345092773,134.11334228515622,0.0,51.736999893188475,2.6,0.0005537042904006966,0.0002750091,0.03806666666666669
p105_max,2025-07-03,2025-10-16,w30_carts,10.821366666666666,12.383083333333333,0.07347821124299753,0.04636666666666667,0.011210307418239848,0.0,0.0,0.0,0.0,4.0,5.0,28.0,31.0,0.08333333333333333,49.883559989929196,2.8,0.000533868242146,-0.16828477,0.04636666666666667
p105_max,2025-07-03,2025-10-16,w60_days_presence_only,3.0381,3.4773833333333335,0.11129707241802556,0.042883333333333384,0.011061750131776488,0.0,0.0,0.0,0.0,2.0,2.0,8.0,9.0,0.0,49.24960021972656,1.6,0.0005270834218930411,0.123073645,0.042883333333333384
p105_max,2025-07-03,2025-10-16,w180_days_cart,22.259916666666665,23.620316666666668,0.061322722350117695,0.03031666666666666,0.005337958078431225,0.0,0.0,3.0,3.0,15.0,17.0,52.0,54.0,0.08333333333333333,48.99540004730225,2.4,0.000524362898353166,0.31224313,0.03031666666666666
