model,feature,gain,split,gain_share,task
p56_early,dlog_gmv_7_30,45.99997978210449,2.8,0.0008266620026777661,p56_early
p56_early,w14_days_search,45.23003997802734,2.8,0.0008128254752837399,p56_early
p56_early,w14_gmv,40.93262004852295,2.2,0.0007355968812256727,p56_early
p56_early,w90_searches,40.75228023529053,2.8,0.0007323560086888711,p56_early
p56_early,w30_buyday_rate,39.078960227966306,2.6,0.0007022849070290927,p56_early
p56_early,dlog_gmv_7_14,38.86473960876465,2.6,0.000698435165204793,p56_early
p56_early,w90_gmv,37.22021999359131,2.4,0.0006688816331171345,p56_early
p56_early,w7_days_cat,36.93728065490723,1.6,0.0006637969526137771,p56_early
p56_early,w30_days_cart,36.0679594039917,2.0,0.0006481744490897267,p56_early
p56_early,w60_days_search,35.81200008392334,2.8,0.0006435746243694979,p56_early
p56_early,w90_days_buy,34.63896007537842,2.0,0.0006224940150457926,p56_early
p56_early,w90_days_cart,34.47154006958008,2.2,0.0006194853233477275,p56_early
p56_early,w7_lgmv_std,34.37140045166016,2.0,0.0006176857221850924,p56_early
p56_early,w30_gmv_per_day,34.00920009613037,2.4,0.0006111766482096004,p56_early
p56_early,w14_presence_rate,29.7764799118042,1.2,0.000535110768160868,p56_early
p56_early,w180_presence_rate,28.76982002258301,1.8,0.0005170201628175433,p56_early
p56_early,w14_buyday_rate,28.30050048828125,2.0,0.0005085860585427275,p56_early
p56_early,w7_buyday_rate,27.845519828796387,2.0,0.0005004096370544788,p56_early
p56_early,w7_gmv_cat,25.713459968566895,1.8,0.00046209455773846877,p56_early
p56_early,w60_days_buy,24.92245979309082,1.2,0.00044787955607379626,p56_early
p56_early,w60_cat_gmv_share,24.857119369506837,1.6,0.00044670532848344497,p56_early
p56_early,w14_carts,24.143599891662596,1.6,0.0004338827263149592,p56_early
p56_early,w90_lgmv,19.89899959564209,1.0,0.0003576033497174936,p56_early
p56_early,w7_orders,19.769279861450194,1.2,0.0003552721666221563,p56_early
p56_early,w30_days_search,19.753239822387695,1.4,0.00035498391234732303,p56_early
p56_early,dlog_buyd_7_30,19.7383602142334,1.4,0.0003547165120846674,p56_early
p56_early,trend_gmv_7_30,19.510180282592774,1.2,0.0003506159085593089,p56_early
p56_early,w14_gmv_per_day,18.326500129699706,1.2,0.0003293440860420917,p56_early
p56_early,w90_presence_rate,16.986199951171876,1.2,0.00030525765741713345,p56_early
p56_early,w14_days_cart,16.786459922790527,1.0,0.00030166814514650246,p56_early
p56_early,w60_presence_rate,16.76826000213623,1.0,0.0003013410758102131,p56_early
p56_early,w14_lgmv,16.44155979156494,0.8,0.0002954699721352681,p56_early
p56_early,w30_gmv,16.06761989593506,1.0,0.00028874992781205796,p56_early
p56_early,w7_gmv,14.644059944152833,1.0,0.0002631672443794453,p56_early
p56_early,w180_lgmv,14.352359962463378,1.0,0.0002579251270527268,p56_early
p56_early,w30_presence_rate,12.989660263061523,0.6,0.00023343615840769775,p56_early
p56_early,trend_gmv_7_14,12.526919937133789,0.8,0.00022512028856681577,p56_early
p56_early,w60_gmv_cat,12.270339965820312,0.8,0.00022050931017209225,p56_early
p56_early,w30_days_buy,8.917219924926759,0.6,0.00016025065481280496,p56_early
p56_early,w7_days_buy,8.66166000366211,0.4,0.00015565800765692523,p56_early
p56_early,w14_days_presence_only,8.324980163574219,0.6,0.00014960756084832552,p56_early
p56_early,dlog_buyd_7_14,8.256859970092773,0.6,0.000148383378232748,p56_early
p56_early,w30_cat_gmv_share,8.034239959716796,0.6,0.00014438269161320423,p56_early
p56_early,w30_days_presence_only,7.268679809570313,0.4,0.00013062487063397442,p56_early
p56_early,w60_lgmv,7.170740127563477,0.4,0.00012886480434583898,p56_early
p56_early,w7_days_cart,7.127000045776367,0.4,0.00012807875479149791,p56_early
p56_early,w7_carts,7.080119895935058,0.4,0.0001272362753222194,p56_early
p56_early,w30_gmv_cat,6.544219970703125,0.4,0.00011760566010183097,p56_early
p56_early,w7_gmv_per_day,6.2488397598266605,0.4,0.00011229740566712982,p56_early
p56_early,w7_cat_gmv_share,6.0878801345825195,0.4,0.00010940481295763589,p56_early
p56_early,w7_days_presence_only,4.876599884033203,0.4,8.763699126583873e-05,p56_early
p56_early,w30_lgmv,4.757040023803711,0.4,8.548839046285238e-05,p56_early
p56_early,w14_cat_gmv_share,2.575979995727539,0.2,4.629273300147021e-05,p56_early
p56_early,w7_lgmv,2.1350799560546876,0.2,3.8369353219497804e-05,p56_early
p56_early,w14_gmv_cat,0.0,0.0,0.0,p56_early
p56_early,w14_gmv30eq,0.0,0.0,0.0,p56_early
p56_early,w180_gmv30eq,0.0,0.0,0.0,p56_early
p56_early,w30_gmv30eq,0.0,0.0,0.0,p56_early
p56_early,w60_gmv30eq,0.0,0.0,0.0,p56_early
p56_early,w7_gmv30eq,0.0,0.0,0.0,p56_early
p56_early,w90_gmv30eq,0.0,0.0,0.0,p56_early
