name,group,path,sha256,leaderboard_score,rows,unique_user_id,same_order,finite,predict_nonnegative,source_evidence
submission_SEQ01_mix (1).csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_SEQ01_mix (1).csv,ce2f535561a3673c29726833b96fa4444e3b3dc51912c58799ea55a41ef67964,1.650176372731295,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_SEQ65_TEMPORAL_HEAVY.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_SEQ65_TEMPORAL_HEAVY.csv,33c6a4e70dbc0d061508c8179e3b820ffa00829d134d802fc0767ac3f4b69248,1.650194246065671,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_SEQAVG3_clip289_mix.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_SEQAVG3_clip289_mix.csv,da644a35ca247f6ef1a11bbf601d17515ddebf63674650f441fb9dada3389b7c,1.6503716365582664,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_SEQAVG3_mix.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_SEQAVG3_mix.csv,25c1cc5edc559de46c6f2950be78054dd6ece3446c901a2295fb4cbf3f66227b,1.6553135958569027,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_STRONGEST_CURRENT.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_STRONGEST_CURRENT.csv,abc2218b1a3d55d41121b7b5a22db7e95ffd45283b42ff0006c5e6e731e04bda,1.6496571902356203,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_ZERO2D_SHRINK.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_ZERO2D_SHRINK.csv,9f1cf32671fb18291659b61da232244d370f7c9af2e0cf9d8aebf9eba406d461,1.649547109893236,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_best_overall.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_best_overall.csv,345ae5bbf04de2e66c06f0325c293fc03159ab5be7e197cea58286445d69a6c0,1.6585787518498425,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_blend_80_first_20_second (1).csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_blend_80_first_20_second (1).csv,25a242b64e49a226929e4689317c4e82c897374a4e09306a00d9fd785682c833,1.6553765657587376,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_candidate_e11mix.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_candidate_e11mix.csv,11bd0dded68d960e8272b3e3cb62bfbe6a66553edf4b0b7b089e96895fed6a8e,1.651002874621533,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_combo_candidate_1_ridge_drop_recent_hurdle_stable18_s075.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_combo_candidate_1_ridge_drop_recent_hurdle_stable18_s075.csv,95965c33bfe32378227e39ec1e0a792fed19cc29dc73d84b8b83bc0cda447959,1.6492897556391737,250000,250000,True,True,True,canonical score_registry + Z_meta
